size,version,checksum,scan_index,error_info,module_time_ms,veh_speed,veh_yaw,veh_pitch,veh_roll,veh_steering_angle,veh_speed_qf,veh_yaw_qf,veh_pitch_qf,veh_roll_qf,veh_steering_sign_status,veh_ign_sts,lros_drive_reverse,lros_drive_dir,gear_position,yaw_rate_bias,veh_spd_comp_factor,ts_secs,ts_nanosecs,ts_status,fs_az_coeff_0,fs_az_coeff_1,fs_az_coeff_2,fs_az_coeff_3,fs_az_coeff_4,fs_az_coeff_5,fs_el_coeff_0,fs_el_coeff_1,fs_el_coeff_2,fs_el_coeff_3,fs_el_coeff_4,fs_el_coeff_5,sensor_posn,enable_fs_calc,
96,0,0,14693,0,0,17.440001,0.005000,0.000000,0.000000,0.000000,3,3,0,0,0,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14694,0,0,17.510000,0.000000,0.000000,0.000000,0.000000,3,3,0,0,1,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14695,0,0,17.539999,0.000000,0.000000,0.000000,0.000000,3,3,0,0,1,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14696,0,0,17.430000,-0.005000,0.000000,0.000000,0.000000,3,3,0,0,1,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14697,0,0,17.440001,-0.005000,0.000000,0.000000,0.000000,3,3,0,0,1,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14698,0,0,17.510000,-0.005000,0.000000,0.000000,0.000000,3,3,0,0,1,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14699,0,0,17.459999,-0.005000,0.000000,0.000000,0.000000,3,3,0,0,1,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14700,0,0,17.459999,-0.005000,0.000000,0.000000,0.000000,3,3,0,0,0,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14701,0,0,17.459999,-0.005000,0.000000,0.000000,0.000000,3,3,0,0,0,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14702,0,0,17.430000,-0.005000,0.000000,0.000000,0.000000,3,3,0,0,0,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14703,0,0,17.529999,-0.005000,0.000000,0.000000,0.000000,3,3,0,0,0,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14704,0,0,17.500000,0.000000,0.000000,0.000000,0.000000,3,3,0,0,0,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14705,0,0,17.529999,0.000000,0.000000,0.000000,0.000000,3,3,0,0,0,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14706,0,0,17.500000,0.005000,0.000000,0.000000,0.000000,3,3,0,0,0,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14707,0,0,17.500000,0.005000,0.000000,0.000000,0.017453,3,3,0,0,0,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14708,0,0,17.510000,0.005000,0.000000,0.000000,0.017453,3,3,0,0,0,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14709,0,0,17.549999,0.005000,0.000000,0.000000,0.017453,3,3,0,0,0,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14710,0,0,17.529999,0.005000,0.000000,0.000000,0.017453,3,3,0,0,0,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14711,0,0,17.549999,0.005000,0.000000,0.000000,0.000000,3,3,0,0,0,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14712,0,0,17.440001,0.005000,0.000000,0.000000,0.000000,3,3,0,0,0,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14713,0,0,17.510000,0.005000,0.000000,0.000000,0.000000,3,3,0,0,0,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14714,0,0,17.500000,0.000000,0.000000,0.000000,0.000000,3,3,0,0,0,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14715,0,0,17.500000,0.000000,0.000000,0.000000,0.000000,3,3,0,0,0,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14716,0,0,17.510000,0.000000,0.000000,0.000000,0.000000,3,3,0,0,0,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14717,0,0,17.480000,0.000000,0.000000,0.000000,0.000000,3,3,0,0,0,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14718,0,0,17.510000,0.000000,0.000000,0.000000,0.000000,3,3,0,0,0,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14719,0,0,17.500000,0.000000,0.000000,0.000000,0.000000,3,3,0,0,0,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14720,0,0,17.500000,0.000000,0.000000,0.000000,0.000000,3,3,0,0,0,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14721,0,0,17.529999,0.000000,0.000000,0.000000,0.000000,3,3,0,0,0,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14722,0,0,17.500000,0.000000,0.000000,0.000000,0.000000,3,3,0,0,0,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14723,0,0,17.549999,0.000000,0.000000,0.000000,0.000000,3,3,0,0,0,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14724,0,0,17.549999,0.000000,0.000000,0.000000,0.000000,3,3,0,0,0,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14725,0,0,17.510000,0.000000,0.000000,0.000000,0.000000,3,3,0,0,0,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14726,0,0,17.529999,0.000000,0.000000,0.000000,0.000000,3,3,0,0,0,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14727,0,0,17.570000,0.000000,0.000000,0.000000,0.000000,3,3,0,0,0,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14728,0,0,17.580000,0.000000,0.000000,0.000000,0.000000,3,3,0,0,0,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14729,0,0,17.500000,0.000000,0.000000,0.000000,0.000000,3,3,0,0,0,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14730,0,0,17.549999,0.000000,0.000000,0.000000,0.000000,3,3,0,0,0,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14731,0,0,17.529999,0.000000,0.000000,0.000000,0.000000,3,3,0,0,0,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14732,0,0,17.580000,0.000000,0.000000,0.000000,0.000000,3,3,0,0,0,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14733,0,0,17.570000,-0.005000,0.000000,0.000000,0.000000,3,3,0,0,0,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14734,0,0,17.580000,-0.005000,0.000000,0.000000,0.000000,3,3,0,0,0,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14735,0,0,17.570000,-0.005000,0.000000,0.000000,0.000000,3,3,0,0,0,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14736,0,0,17.549999,-0.005000,0.000000,0.000000,0.000000,3,3,0,0,0,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14737,0,0,17.639999,0.000000,0.000000,0.000000,0.000000,3,3,0,0,0,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14738,0,0,17.570000,0.000000,0.000000,0.000000,0.000000,3,3,0,0,0,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14739,0,0,17.529999,0.000000,0.000000,0.000000,0.000000,3,3,0,0,0,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14740,0,0,17.529999,0.000000,0.000000,0.000000,0.000000,3,3,0,0,0,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14741,0,0,17.549999,0.000000,0.000000,0.000000,0.000000,3,3,0,0,0,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14742,0,0,17.570000,-0.005000,0.000000,0.000000,0.000000,3,3,0,0,0,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14743,0,0,17.619999,-0.005000,0.000000,0.000000,0.000000,3,3,0,0,0,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14744,0,0,17.520000,-0.005000,0.000000,0.000000,0.000000,3,3,0,0,0,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14745,0,0,17.580000,-0.005000,0.000000,0.000000,0.000000,3,3,0,0,0,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14746,0,0,17.570000,0.000000,0.000000,0.000000,0.000000,3,3,0,0,0,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14747,0,0,17.570000,0.000000,0.000000,0.000000,0.000000,3,3,0,0,1,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14748,0,0,17.730000,0.000000,0.000000,0.000000,0.000000,3,3,0,0,1,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14749,0,0,17.619999,0.000000,0.000000,0.000000,0.000000,3,3,0,0,1,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14750,0,0,17.639999,0.000000,0.000000,0.000000,0.000000,3,3,0,0,1,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14751,0,0,17.639999,-0.005000,0.000000,0.000000,0.000000,3,3,0,0,1,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14752,0,0,17.619999,-0.005000,0.000000,0.000000,0.000000,3,3,0,0,1,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14753,0,0,17.619999,-0.010000,0.000000,0.000000,0.000000,3,3,0,0,1,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14754,0,0,17.600000,-0.010000,0.000000,0.000000,0.000000,3,3,0,0,1,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14755,0,0,17.690001,-0.010000,0.000000,0.000000,0.000000,3,3,0,0,1,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14756,0,0,17.549999,-0.010000,0.000000,0.000000,0.000000,3,3,0,0,1,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14757,0,0,17.549999,-0.010000,0.000000,0.000000,0.000000,3,3,0,0,1,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14758,0,0,17.660000,-0.010000,0.000000,0.000000,0.000000,3,3,0,0,0,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14759,0,0,17.740000,-0.010000,0.000000,0.000000,0.000000,3,3,0,0,0,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14760,0,0,17.619999,-0.005000,0.000000,0.000000,0.000000,3,3,0,0,0,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14761,0,0,17.690001,0.000000,0.000000,0.000000,0.000000,3,3,0,0,0,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14762,0,0,17.619999,0.000000,0.000000,0.000000,0.000000,3,3,0,0,0,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14763,0,0,17.699999,0.000000,0.000000,0.000000,0.000000,3,3,0,0,0,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14764,0,0,17.740000,0.000000,0.000000,0.000000,0.000000,3,3,0,0,0,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14765,0,0,17.699999,0.000000,0.000000,0.000000,0.000000,3,3,0,0,0,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14766,0,0,17.699999,0.000000,0.000000,0.000000,0.000000,3,3,0,0,0,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14767,0,0,17.719999,0.000000,0.000000,0.000000,0.000000,3,3,0,0,0,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14768,0,0,17.740000,0.000000,0.000000,0.000000,0.017453,3,3,0,0,0,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14769,0,0,17.740000,0.000000,0.000000,0.000000,0.017453,3,3,0,0,0,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14770,0,0,17.699999,0.000000,0.000000,0.000000,0.034907,3,3,0,0,0,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14771,0,0,17.760000,0.000000,0.000000,0.000000,0.034907,3,3,0,0,0,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14772,0,0,17.719999,0.005000,0.000000,0.000000,0.052360,3,3,0,0,0,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14773,0,0,17.690001,0.010000,0.000000,0.000000,0.052360,3,3,0,0,0,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14774,0,0,17.740000,0.015000,0.000000,0.000000,0.052360,3,3,0,0,0,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14775,0,0,17.770000,0.015000,0.000000,0.000000,0.052360,3,3,0,0,0,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14776,0,0,17.760000,0.015000,0.000000,0.000000,0.052360,3,3,0,0,0,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14777,0,0,17.740000,0.015000,0.000000,0.000000,0.052360,3,3,0,0,0,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14778,0,0,17.770000,0.010000,0.000000,0.000000,0.052360,3,3,0,0,0,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14779,0,0,17.670000,0.010000,0.000000,0.000000,0.052360,3,3,0,0,0,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14780,0,0,17.809999,0.010000,0.000000,0.000000,0.034907,3,3,0,0,0,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14781,0,0,17.770000,0.010000,0.000000,0.000000,0.034907,3,3,0,0,0,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14782,0,0,17.900000,0.005000,0.000000,0.000000,0.034907,3,3,0,0,0,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14783,0,0,17.760000,0.005000,0.000000,0.000000,0.034907,3,3,0,0,0,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14784,0,0,17.809999,0.005000,0.000000,0.000000,0.034907,3,3,0,0,0,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14785,0,0,17.789999,0.005000,0.000000,0.000000,0.034907,3,3,0,0,0,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14786,0,0,17.770000,0.005000,0.000000,0.000000,0.034907,3,3,0,0,0,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14787,0,0,17.740000,0.010000,0.000000,0.000000,0.034907,3,3,0,0,0,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14788,0,0,17.840000,0.010000,0.000000,0.000000,0.034907,3,3,0,0,0,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14789,0,0,17.840000,0.010000,0.000000,0.000000,0.034907,3,3,0,0,0,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14790,0,0,17.740000,0.010000,0.000000,0.000000,0.017453,3,3,0,0,0,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14791,0,0,17.879999,0.010000,0.000000,0.000000,0.017453,3,3,0,0,0,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14792,0,0,17.760000,0.005000,0.000000,0.000000,0.000000,3,3,0,0,0,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
