size,version,checksum,scan_index,error_info,module_time_ms,veh_speed,veh_yaw,veh_pitch,veh_roll,veh_steering_angle,veh_speed_qf,veh_yaw_qf,veh_pitch_qf,veh_roll_qf,veh_steering_sign_status,veh_ign_sts,lros_drive_reverse,lros_drive_dir,gear_position,yaw_rate_bias,veh_spd_comp_factor,ts_secs,ts_nanosecs,ts_status,fs_az_coeff_0,fs_az_coeff_1,fs_az_coeff_2,fs_az_coeff_3,fs_az_coeff_4,fs_az_coeff_5,fs_el_coeff_0,fs_el_coeff_1,fs_el_coeff_2,fs_el_coeff_3,fs_el_coeff_4,fs_el_coeff_5,sensor_posn,enable_fs_calc,
96,0,0,14793,0,0,17.969999,0.000000,0.000000,0.000000,0.000000,3,3,0,0,0,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14794,0,0,17.840000,0.000000,0.000000,0.000000,0.000000,3,3,0,0,0,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14795,0,0,17.900000,-0.005000,0.000000,0.000000,0.000000,3,3,0,0,1,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14796,0,0,17.850000,-0.005000,0.000000,0.000000,0.000000,3,3,0,0,1,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14797,0,0,17.900000,-0.010000,0.000000,0.000000,0.000000,3,3,0,0,1,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14798,0,0,17.900000,-0.010000,0.000000,0.000000,0.000000,3,3,0,0,1,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14799,0,0,17.949999,-0.010000,0.000000,0.000000,0.000000,3,3,0,0,1,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14800,0,0,17.910000,-0.010000,0.000000,0.000000,0.000000,3,3,0,0,1,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14801,0,0,17.940001,-0.015000,0.000000,0.000000,0.000000,3,3,0,0,1,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14802,0,0,17.910000,-0.015000,0.000000,0.000000,0.000000,3,3,0,0,0,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14803,0,0,17.930000,-0.010000,0.000000,0.000000,0.000000,3,3,0,0,0,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14804,0,0,17.930000,-0.005000,0.000000,0.000000,0.000000,3,3,0,0,0,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14805,0,0,17.949999,0.000000,0.000000,0.000000,0.000000,3,3,0,0,0,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14806,0,0,17.980000,0.005000,0.000000,0.000000,0.000000,3,3,0,0,0,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14807,0,0,17.930000,0.005000,0.000000,0.000000,0.000000,3,3,0,0,0,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14808,0,0,17.840000,0.005000,0.000000,0.000000,0.000000,3,3,0,0,0,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14809,0,0,17.930000,0.000000,0.000000,0.000000,0.000000,3,3,0,0,0,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14810,0,0,17.910000,0.000000,0.000000,0.000000,0.000000,3,3,0,0,0,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14811,0,0,17.900000,0.000000,0.000000,0.000000,0.000000,3,3,0,0,0,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14812,0,0,18.020000,-0.005000,0.000000,0.000000,0.000000,3,3,0,0,0,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14813,0,0,18.029999,-0.005000,0.000000,0.000000,0.000000,3,3,0,0,0,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14814,0,0,17.980000,-0.005000,0.000000,0.000000,0.000000,3,3,0,0,0,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14815,0,0,18.049999,-0.005000,0.000000,0.000000,0.000000,3,3,0,0,0,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14816,0,0,17.959999,0.000000,0.000000,0.000000,0.000000,3,3,0,0,0,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14817,0,0,17.930000,0.000000,0.000000,0.000000,0.000000,3,3,0,0,0,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14818,0,0,18.020000,0.000000,0.000000,0.000000,0.000000,3,3,0,0,0,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14819,0,0,17.980000,0.000000,0.000000,0.000000,0.000000,3,3,0,0,1,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14820,0,0,17.969999,0.000000,0.000000,0.000000,0.017453,3,3,0,0,1,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14821,0,0,18.000000,0.000000,0.000000,0.000000,0.017453,3,3,0,0,1,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14822,0,0,18.000000,-0.005000,0.000000,0.000000,0.034907,3,3,0,0,1,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14823,0,0,17.930000,-0.010000,0.000000,0.000000,0.034907,3,3,0,0,1,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14824,0,0,17.949999,-0.015000,0.000000,0.000000,0.034907,3,3,0,0,1,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14825,0,0,17.949999,-0.020000,0.000000,0.000000,0.034907,3,3,0,0,1,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14826,0,0,18.000000,-0.025000,0.000000,0.000000,0.034907,3,3,0,0,1,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14827,0,0,17.980000,-0.020000,0.000000,0.000000,0.034907,3,3,0,0,1,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14828,0,0,18.029999,-0.015000,0.000000,0.000000,0.034907,3,3,0,0,1,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14829,0,0,17.969999,-0.015000,0.000000,0.000000,0.034907,3,3,0,0,1,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14830,0,0,17.969999,-0.010000,0.000000,0.000000,0.017453,3,3,0,0,1,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14831,0,0,17.969999,-0.010000,0.000000,0.000000,0.017453,3,3,0,0,1,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14832,0,0,18.020000,-0.010000,0.000000,0.000000,0.017453,3,3,0,0,1,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14833,0,0,17.930000,-0.010000,0.000000,0.000000,0.017453,3,3,0,0,1,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14834,0,0,18.000000,-0.010000,0.000000,0.000000,0.017453,3,3,0,0,1,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14835,0,0,18.049999,-0.010000,0.000000,0.000000,0.017453,3,3,0,0,1,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14836,0,0,17.879999,-0.010000,0.000000,0.000000,0.017453,3,3,0,0,1,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14837,0,0,17.930000,-0.010000,0.000000,0.000000,0.000000,3,3,0,0,1,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14838,0,0,17.900000,-0.010000,0.000000,0.000000,0.000000,3,3,0,0,0,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14839,0,0,17.920000,-0.010000,0.000000,0.000000,0.017453,3,3,0,0,0,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14840,0,0,17.930000,-0.005000,0.000000,0.000000,0.034907,3,3,0,0,0,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14841,0,0,17.930000,-0.005000,0.000000,0.000000,0.034907,3,3,0,0,0,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14842,0,0,17.859999,0.000000,0.000000,0.000000,0.052360,3,3,0,0,0,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14843,0,0,17.969999,0.005000,0.000000,0.000000,0.052360,3,3,0,0,0,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14844,0,0,18.000000,0.015000,0.000000,0.000000,0.052360,3,3,0,0,0,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14845,0,0,18.000000,0.015000,0.000000,0.000000,0.034907,3,3,0,0,0,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14846,0,0,18.070000,0.015000,0.000000,0.000000,0.017453,3,3,0,0,0,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14847,0,0,17.949999,0.005000,0.000000,0.000000,0.000000,3,3,0,0,0,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14848,0,0,17.910000,0.000000,0.000000,0.000000,0.000000,3,3,0,0,0,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14849,0,0,17.949999,-0.005000,0.000000,0.000000,0.000000,3,3,0,0,0,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14850,0,0,17.980000,-0.005000,0.000000,0.000000,0.000000,3,3,0,0,0,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14851,0,0,17.900000,-0.005000,0.000000,0.000000,0.000000,3,3,0,0,0,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14852,0,0,17.900000,-0.005000,0.000000,0.000000,0.000000,3,3,0,0,0,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14853,0,0,17.900000,0.000000,0.000000,0.000000,0.000000,3,3,0,0,0,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14854,0,0,17.809999,0.000000,0.000000,0.000000,0.000000,3,3,0,0,0,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14855,0,0,17.830000,0.000000,0.000000,0.000000,0.000000,3,3,0,0,0,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14856,0,0,17.910000,0.000000,0.000000,0.000000,0.000000,3,3,0,0,0,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14857,0,0,17.859999,0.000000,0.000000,0.000000,0.000000,3,3,0,0,0,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14858,0,0,17.840000,-0.005000,0.000000,0.000000,0.000000,3,3,0,0,0,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14859,0,0,17.809999,-0.005000,0.000000,0.000000,0.000000,3,3,0,0,0,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14860,0,0,17.830000,-0.005000,0.000000,0.000000,0.000000,3,3,0,0,0,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14861,0,0,17.719999,-0.005000,0.000000,0.000000,0.000000,3,3,0,0,0,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14862,0,0,17.760000,-0.005000,0.000000,0.000000,0.000000,3,3,0,0,0,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14863,0,0,17.789999,0.000000,0.000000,0.000000,0.000000,3,3,0,0,0,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14864,0,0,17.910000,0.000000,0.000000,0.000000,0.000000,3,3,0,0,0,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14865,0,0,17.809999,0.000000,0.000000,0.000000,0.000000,3,3,0,0,0,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14866,0,0,17.789999,0.000000,0.000000,0.000000,0.000000,3,3,0,0,1,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14867,0,0,17.830000,0.000000,0.000000,0.000000,0.000000,3,3,0,0,1,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14868,0,0,17.770000,-0.005000,0.000000,0.000000,0.000000,3,3,0,0,1,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14869,0,0,17.840000,-0.005000,0.000000,0.000000,0.000000,3,3,0,0,1,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14870,0,0,17.760000,-0.005000,0.000000,0.000000,0.000000,3,3,0,0,1,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14871,0,0,17.809999,-0.005000,0.000000,0.000000,0.000000,3,3,0,0,1,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14872,0,0,17.840000,-0.010000,0.000000,0.000000,0.000000,3,3,0,0,1,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14873,0,0,17.760000,-0.010000,0.000000,0.000000,0.000000,3,3,0,0,0,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14874,0,0,17.830000,-0.010000,0.000000,0.000000,0.000000,3,3,0,0,1,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14875,0,0,17.770000,-0.010000,0.000000,0.000000,0.000000,3,3,0,0,1,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14876,0,0,17.789999,-0.005000,0.000000,0.000000,0.000000,3,3,0,0,1,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14877,0,0,17.719999,-0.005000,0.000000,0.000000,0.000000,3,3,0,0,1,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14878,0,0,17.760000,-0.005000,0.000000,0.000000,0.000000,3,3,0,0,1,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14879,0,0,17.719999,-0.005000,0.000000,0.000000,0.000000,3,3,0,0,1,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14880,0,0,17.789999,-0.005000,0.000000,0.000000,0.000000,3,3,0,0,1,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14881,0,0,17.760000,0.000000,0.000000,0.000000,0.000000,3,3,0,0,1,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14882,0,0,17.809999,-0.005000,0.000000,0.000000,0.000000,3,3,0,0,1,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14883,0,0,17.809999,-0.005000,0.000000,0.000000,0.000000,3,3,0,0,1,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14884,0,0,17.760000,0.000000,0.000000,0.000000,0.000000,3,3,0,0,1,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14885,0,0,17.850000,0.000000,0.000000,0.000000,0.000000,3,3,0,0,1,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14886,0,0,17.840000,-0.005000,0.000000,0.000000,0.000000,3,3,0,0,1,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14887,0,0,17.809999,-0.010000,0.000000,0.000000,0.000000,3,3,0,0,1,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14888,0,0,17.859999,-0.010000,0.000000,0.000000,0.000000,3,3,0,0,1,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14889,0,0,17.809999,-0.010000,0.000000,0.000000,0.000000,3,3,0,0,1,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14890,0,0,17.719999,-0.010000,0.000000,0.000000,0.000000,3,3,0,0,1,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14891,0,0,17.809999,-0.005000,0.000000,0.000000,0.000000,3,3,0,0,1,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
96,0,0,14892,0,0,17.840000,-0.005000,0.000000,0.000000,0.000000,3,3,0,0,1,4,0,1,7,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,
